date,ticker,close,open,high,low,volume
2024-05-07,NVDA,90.5327,91.0764,91.7594,88.99,437445076.0
2024-05-06,NVDA,92.1182,89.3689,92.1981,89.034,376291552.0
2024-05-03,NVDA,88.768,87.7683,89.2599,87.0195,398434959.0
2024-05-02,NVDA,85.7968,84.4291,86.2166,83.1804,377986943.0
2024-05-01,NVDA,83.0214,85.0568,85.9796,81.2354,559995622.0
2024-04-30,NVDA,86.3815,87.2193,88.798,86.2796,363794746.0
2024-04-29,NVDA,87.7363,87.5743,87.9712,85.2458,389062783.0
2024-04-26,NVDA,87.7143,83.7981,88.3099,83.3674,551141138.0
2024-04-25,NVDA,82.6124,78.8494,83.3034,78.2045,424741191.0
2024-04-24,NVDA,79.6582,83.9301,84.0621,79.1642,512328708.0
2024-04-23,NVDA,82.4035,80.7499,82.7494,80.245,438663124.0
2024-04-22,NVDA,79.4992,78.0855,80.0541,76.3819,596481592.0
2024-04-19,NVDA,76.182,83.1304,84.3041,75.5881,871686845.0
2024-04-18,NVDA,84.651,84.9498,86.1696,82.3825,447366153.0
2024-04-17,NVDA,84.0151,88.319,88.754,83.9301,495516712.0
2024-04-16,NVDA,87.3943,86.412,88.0972,86.0435,370540662.0
2024-04-15,NVDA,85.9806,89.077,90.5916,85.9087,443181773.0
2024-04-12,NVDA,88.1652,89.6777,90.1537,87.5093,426905763.0
2024-04-11,NVDA,90.5946,87.3993,90.7174,86.9055,431739387.0
2024-04-10,NVDA,87.0185,83.9061,87.3793,83.6891,432030715.0
2024-04-09,NVDA,85.3338,87.4213,87.6143,83.0024,503666479.0
2024-04-08,NVDA,87.1123,88.679,88.809,86.7115,283287004.0
2024-04-05,NVDA,87.9872,86.8455,88.46,85.9057,399773016.0
2024-04-04,NVDA,85.8847,90.3847,90.6126,85.8597,435067824.0
2024-04-03,NVDA,88.943,88.463,90.3527,88.379,370154100.0
2024-04-02,NVDA,89.4308,88.427,90.0727,87.5993,433166004.0
2024-04-01,NVDA,90.3417,90.2777,92.2031,89.183,452548528.0
2024-03-28,NVDA,90.3347,89.9787,91.2784,89.172,435315232.0
2024-03-27,NVDA,90.2287,93.09,93.2179,89.102,586205882.0
2024-03-26,NVDA,92.5391,95.8283,96.3523,92.4801,513769099.0
2024-03-25,NVDA,94.9796,93.9188,96.7431,93.4879,552266704.0
2024-03-22,NVDA,94.2667,91.1194,94.7556,90.8124,586858166.0
2024-03-21,NVDA,91.4134,92.2781,92.6261,90.3837,480485956.0
2024-03-20,NVDA,90.3507,89.7757,90.3887,88.2022,479176127.0
2024-03-19,NVDA,89.3769,86.6795,90.5227,84.9898,672330292.0
2024-03-18,NVDA,88.434,90.3667,92.3831,87.0644,669134196.0
2024-03-15,NVDA,87.8157,86.9095,89.5247,86.2366,642238065.0
2024-03-14,NVDA,87.9232,89.5557,90.6246,86.5795,602460656.0
2024-03-13,NVDA,90.8664,91.0334,91.4824,88.414,635863287.0
2024-03-12,NVDA,91.8913,88.0282,91.9382,86.1297,668233203.0
2024-03-11,NVDA,85.7538,86.4085,88.776,84.1461,678524607.0
2024-03-08,NVDA,87.5073,95.1154,97.377,86.4855,1142539298.0
2024-03-07,NVDA,92.6471,90.1367,92.7451,89.5807,608263029.0
2024-03-06,NVDA,88.679,88.0012,89.7027,87.0095,582658113.0
2024-03-05,NVDA,85.9436,85.2498,86.0766,83.3974,520762473.0
2024-03-04,NVDA,85.2128,84.1062,87.6702,83.6952,615790990.0
2024-03-01,NVDA,82.2556,79.9773,82.2766,79.4125,479270945.0
2024-02-29,NVDA,79.0896,79.0716,79.9673,78.3278,507432807.0
2024-02-28,NVDA,77.6411,77.5981,78.9106,77.1032,393221855.0
2024-02-27,NVDA,78.6787,79.3585,79.4575,77.1402,391816297.0
2024-02-26,NVDA,79.0696,79.6775,80.6231,78.4828,504115617.0
2024-02-23,NVDA,78.7947,80.7671,82.3706,77.5481,829623519.0
2024-02-22,NVDA,78.5158,75.0037,78.5527,74.199,865345014.0
2024-02-21,NVDA,67.4529,67.9867,68.8685,66.2292,690493844.0
2024-02-20,NVDA,69.4323,71.9265,71.9355,67.7147,705032935.0
2024-02-16,NVDA,72.5924,74.079,74.3809,72.4804,495467056.0
2024-02-15,NVDA,72.6374,73.848,73.954,72.3795,420240923.0
2024-02-14,NVDA,73.879,73.1813,74.215,71.9175,505060575.0
2024-02-13,NVDA,72.1075,70.3801,73.4292,69.6002,602750994.0
2024-02-12,NVDA,72.2275,72.5794,74.5899,71.2299,613884180.0
2024-02-09,NVDA,72.1125,70.513,72.1645,70.1921,436760686.0
2024-02-08,NVDA,69.6212,70.0541,70.7739,69.4353,414539607.0
2024-02-07,NVDA,70.0791,68.2997,70.2001,67.5807,495715056.0
2024-02-06,NVDA,68.2037,69.6102,69.7342,66.2812,683305037.0
2024-02-05,NVDA,69.3123,68.2057,69.4773,67.186,680270827.0
2024-02-02,NVDA,66.1412,63.9558,66.5811,63.672,476712770.0
2024-02-01,NVDA,63.0091,62.0824,63.173,61.6325,369250450.0
2024-01-31,NVDA,61.5095,61.4226,62.2514,60.6828,453923530.0
2024-01-30,NVDA,62.7562,62.8821,63.475,62.2424,410851752.0
2024-01-29,NVDA,62.4474,61.2147,62.4714,60.8897,348831853.0
2024-01-26,NVDA,61.0137,60.9427,61.7654,60.5558,390419251.0
2024-01-25,NVDA,61.5995,62.3324,62.7013,60.8327,482913717.0
2024-01-24,NVDA,61.3447,60.2868,62.8312,59.9211,560429609.0
2024-01-23,NVDA,59.8561,59.5531,59.8931,58.5685,294737991.0
2024-01-22,NVDA,59.6371,60.0321,60.3138,59.0532,453083052.0
2024-01-19,NVDA,59.4741,57.9725,59.4831,57.2088,543655574.0
2024-01-18,NVDA,57.0908,57.2438,57.5837,56.0911,491789753.0
2024-01-17,NVDA,56.0371,56.3311,56.4547,54.7244,474528941.0
2024-01-16,NVDA,56.3661,55.0024,56.8188,54.8844,449707195.0
2024-01-12,NVDA,54.6944,54.6044,54.9544,54.3147,353093681.0
2024-01-11,NVDA,54.8064,54.9834,55.3304,53.5448,596927964.0
2024-01-10,NVDA,54.3346,53.6008,54.5844,53.4738,533947102.0
2024-01-09,NVDA,53.1249,52.3861,54.3097,51.6754,773319250.0
2024-01-08,NVDA,52.2381,49.498,52.2601,49.465,642692065.0
2024-01-05,NVDA,49.0831,48.4483,49.533,48.2923,415156942.0
2024-01-04,NVDA,47.9844,47.7535,48.4863,47.4945,306621799.0
2024-01-03,NVDA,47.5555,47.4715,48.1704,47.3066,320987151.0
2024-01-02,NVDA,48.1543,49.2301,49.2811,47.5815,411370819.0
2023-12-29,NVDA,49.508,49.7989,49.9829,48.7371,389403673.0
2023-12-28,NVDA,49.508,49.629,49.8698,49.398,246657392.0
2023-12-27,NVDA,49.403,49.497,49.666,49.0711,233714224.0
2023-12-26,NVDA,49.2651,48.9541,49.586,48.9461,244268755.0
2023-12-22,NVDA,48.8161,49.1811,49.369,48.4533,252578351.0
2023-12-21,NVDA,48.9761,48.7971,49.0811,48.4053,300510527.0
2023-12-20,NVDA,48.0973,49.641,49.9849,48.0844,398007201.0
2023-12-19,NVDA,49.59,49.41,49.6859,48.8811,464576140.0
2023-12-18,NVDA,50.0628,49.386,50.4187,49.1361,412704147.0
2023-12-15,NVDA,48.8761,48.1803,49.39,48.1063,480083655.0
2023-12-14,NVDA,48.3363,48.3763,48.6561,47.4085,391342662.0
2023-12-13,NVDA,48.0744,47.6155,48.5802,47.5945,447918818.0
2023-12-12,NVDA,47.6435,46.0329,47.6525,46.0329,372492439.0
2023-12-11,NVDA,46.6138,47.4775,47.5175,45.8169,509872609.0
2023-12-08,NVDA,47.4925,46.5818,47.7273,46.5368,359325547.0
2023-12-07,NVDA,46.5828,45.6871,46.6158,45.5912,350922015.0
2023-12-06,NVDA,45.4902,47.2011,47.3735,45.3992,380697455.0
2023-12-05,NVDA,46.5528,45.4532,46.5868,45.2582,371823010.0
2023-12-04,NVDA,45.4932,46.0599,46.0599,44.9933,437705964.0
2023-12-01,NVDA,46.7477,46.5077,47.1825,46.1698,369454191.0
2023-11-30,NVDA,46.7527,48.0062,48.0922,46.4047,526442102.0
2023-11-29,NVDA,48.1221,48.361,48.7438,47.8423,382146544.0
2023-11-28,NVDA,47.8033,48.2181,48.305,47.4553,401639982.0
2023-11-27,NVDA,48.2241,47.7823,48.5119,47.6343,395808867.0
2023-11-24,NVDA,47.7583,48.452,48.9028,47.7273,294754085.0
2023-11-22,NVDA,48.6978,49.8335,50.3162,47.6723,900976871.0
2023-11-21,NVDA,49.9255,50.1073,50.4983,49.2038,565957015.0
2023-11-20,NVDA,50.3903,49.2938,50.5293,49.1628,416297175.0
2023-11-17,NVDA,49.2798,49.5056,49.6985,48.9888,326017963.0
2023-11-16,NVDA,49.4617,48.6608,49.5063,48.3121,339882441.0
2023-11-15,NVDA,48.8698,49.9165,49.9415,48.1821,475673972.0
2023-11-14,NVDA,49.6376,49.6616,49.8155,49.0218,417108746.0
2023-11-13,NVDA,48.6019,48.3021,49.0978,48.0812,384278386.0
2023-11-10,NVDA,48.3171,47.4823,48.454,47.2655,422598474.0
2023-11-09,NVDA,46.9326,47.4493,48.2121,46.7327,540696735.0
2023-11-08,NVDA,46.5567,46.0828,46.8497,45.9509,346847727.0
2023-11-07,NVDA,45.9379,45.7021,46.2007,45.1407,343292937.0
2023-11-06,NVDA,45.734,45.2677,45.9179,44.8824,400882201.0
2023-11-03,NVDA,44.9883,44.0036,45.2922,43.7068,424767310.0
2023-11-02,NVDA,43.4899,43.3119,43.8676,42.878,409323855.0
2023-11-01,NVDA,42.3093,40.8688,42.3653,40.8538,437755442.0
2023-10-31,NVDA,40.7649,40.4349,40.8638,39.2155,518161098.0
2023-10-30,NVDA,41.1458,41.0718,41.7504,40.4659,388172272.0
2023-10-27,NVDA,40.4849,41.1148,41.1908,40.0001,416939223.0
2023-10-26,NVDA,40.3111,41.8374,42.2398,39.8654,541202273.0
2023-10-25,NVDA,41.7634,43.3819,43.6339,41.5395,398527196.0
2023-10-24,NVDA,43.6469,43.061,43.6808,42.6751,401612492.0
2023-10-23,NVDA,42.959,41.2138,43.2319,40.9298,478708238.0
2023-10-20,NVDA,41.3717,41.8744,42.4543,41.0628,477443329.0
2023-10-19,NVDA,42.0853,42.7951,43.2809,41.8664,501419261.0
2023-10-18,NVDA,42.1803,42.5753,43.203,41.8094,627527346.0
2023-10-17,NVDA,43.9216,43.9836,44.7374,42.4643,812634408.0
2023-10-16,NVDA,46.0778,45.0462,46.2077,44.8954,375238569.0
2023-10-13,NVDA,45.4442,46.9426,47.0986,45.2632,475602585.0
2023-10-12,NVDA,46.9276,46.7597,47.5913,46.3127,481503786.0
2023-10-11,NVDA,46.7887,46.1787,46.8417,46.0329,378277348.0
2023-10-10,NVDA,45.781,45.2932,46.2417,45.0712,368718988.0
2023-10-09,NVDA,45.2562,44.8254,45.5882,44.3515,409826892.0
2023-10-06,NVDA,45.745,44.1766,45.772,44.0096,434597390.0
2023-10-05,NVDA,44.6714,44.0336,44.8834,43.8716,393629248.0
2023-10-04,NVDA,44.0246,43.7258,44.1266,43.2759,361955257.0
2023-10-03,NVDA,43.5009,44.7914,45.1132,43.2299,471024435.0
2023-10-02,NVDA,44.7654,44.0136,45.1582,43.8446,433459157.0
2023-09-29,NVDA,43.4829,43.8107,44.1276,43.2908,397977702.0
2023-09-28,NVDA,43.073,42.4443,43.4302,42.0993,424820529.0
2023-09-27,NVDA,42.4523,42.3143,42.856,41.6135,445100470.0
2023-09-26,NVDA,41.8954,41.9854,42.8041,41.6394,402431516.0
2023-09-25,NVDA,42.2063,41.5754,42.5203,41.1618,419246630.0
2023-09-22,NVDA,41.5944,41.5564,42.0993,41.2158,479414321.0
2023-09-21,NVDA,41.0018,41.5674,42.0843,40.9648,450903384.0
2023-09-20,NVDA,42.2233,43.5839,43.8866,42.2073,367244051.0
2023-09-19,NVDA,43.5039,43.8167,43.9496,42.986,373202813.0
2023-09-18,NVDA,43.9496,42.7321,44.2256,41.9844,500456614.0
2023-09-15,NVDA,43.8836,45.3242,45.5822,43.7917,507018770.0
2023-09-14,NVDA,45.5642,45.9329,45.9698,45.1142,370234671.0
2023-09-13,NVDA,45.4682,44.5834,45.9129,44.4864,398503318.0
2023-09-12,NVDA,44.8534,44.7214,45.6562,44.5144,349386070.0
2023-09-11,NVDA,45.1612,46.1308,46.1458,44.2955,474141603.0
2023-09-08,NVDA,45.5552,45.9249,46.5887,45.2542,474075968.0
2023-09-07,NVDA,46.2237,45.5082,46.3267,45.1352,433490849.0
2023-09-06,NVDA,47.0436,48.423,48.5309,46.5627,468843656.0
2023-09-05,NVDA,48.5259,48.2011,48.8286,47.8384,382826257.0
2023-09-01,NVDA,48.487,49.7394,49.7774,48.1197,464040822.0
2023-08-31,NVDA,49.3326,49.3576,49.7214,48.9358,528809675.0
2023-08-30,NVDA,49.2417,49.0218,49.9044,48.403,735539673.0
2023-08-29,NVDA,48.7618,46.6449,49.0588,46.3699,701715338.0
2023-08-28,NVDA,46.8138,46.4609,46.9587,44.8677,685503223.0
2023-08-25,NVDA,45.9971,46.9907,47.7834,45.0035,925760511.0
2023-08-24,NVDA,47.1417,50.1932,50.2432,47.1377,1156568792.0
2023-08-23,NVDA,47.0947,45.8451,47.1786,45.1875,779399671.0
2023-08-22,NVDA,45.6474,48.1131,48.1651,45.3126,757550589.0
2023-08-21,NVDA,46.9457,44.4737,47.0437,44.202,692887713.0
2023-08-18,NVDA,43.2793,42.6158,43.5583,41.641,584032829.0
2023-08-17,NVDA,43.3238,43.95,44.042,42.9815,452600151.0
2023-08-16,NVDA,43.4663,44.4997,44.6547,43.3863,527690078.0
2023-08-15,NVDA,43.92,44.5397,45.2475,43.6902,676818563.0
2023-08-14,NVDA,43.7332,40.4676,43.7802,40.2928,690599135.0
2023-08-11,NVDA,40.8364,41.732,41.9989,40.6206,533327215.0
2023-08-10,NVDA,42.3688,42.1408,43.5543,41.816,492928927.0
2023-08-09,NVDA,42.5348,44.254,44.2918,42.1148,586715246.0
2023-08-08,NVDA,44.6437,44.8327,45.2215,44.036,354004031.0
2023-08-07,NVDA,45.396,45.0905,45.5194,44.5432,322299758.0
2023-08-04,NVDA,44.6597,44.9646,45.6214,44.3728,362830786.0
2023-08-03,NVDA,44.4947,43.7802,45.0975,43.7802,325224144.0
2023-08-02,NVDA,44.249,45.8101,45.8191,43.3673,530382189.0
2023-08-01,NVDA,46.4859,46.4384,46.8787,46.0061,239384572.0
2023-07-31,NVDA,46.7078,46.7328,47.1087,46.4849,251169228.0
2023-07-28,NVDA,46.7288,46.6469,47.0057,46.3599,331344561.0
2023-07-27,NVDA,45.8791,46.4979,47.3734,45.7292,456182477.0
2023-07-26,NVDA,45.4315,46.0001,46.0321,44.6097,364402579.0
2023-07-25,NVDA,45.6584,44.9207,46.1615,44.9027,348238896.0
2023-07-24,NVDA,44.5917,44.7107,45.0885,44.02,383273620.0
2023-07-21,NVDA,44.2888,45.7672,45.8451,44.08,964206063.0
2023-07-20,NVDA,45.4994,46.4859,47.0657,45.0415,538108634.0
2023-07-19,NVDA,47.0557,47.4424,47.7964,46.7208,427695823.0
2023-07-18,NVDA,47.4724,46.6799,47.8743,45.7133,570449216.0
2023-07-17,NVDA,46.4399,46.2679,46.4749,45.2419,510719919.0
2023-07-14,NVDA,45.4485,46.5617,48.0662,45.0395,772425757.0
2023-07-13,NVDA,45.9561,44.4977,46.134,44.4717,478420735.0
2023-07-12,NVDA,43.882,43.0135,43.915,42.7579,481495460.0
2023-07-11,NVDA,42.3858,42.4618,42.7386,42.0478,298379426.0
2023-07-10,NVDA,42.1608,42.6378,42.7916,41.63,354068740.0
2023-07-07,NVDA,42.4838,42.3028,43.1944,42.1608,356042996.0
2023-07-06,NVDA,42.0838,41.825,42.1598,41.3274,304276831.0
2023-07-05,NVDA,42.2978,42.1158,43.1574,42.0658,323764442.0
2023-07-03,NVDA,42.3938,42.4978,42.8785,42.1828,198299152.0
2023-06-30,NVDA,42.2828,41.661,42.5308,41.4823,501375209.0
2023-06-29,NVDA,40.8034,41.5391,41.581,40.5816,380687006.0
2023-06-28,NVDA,41.0984,40.6415,41.826,40.4996,582903716.0
2023-06-27,NVDA,41.8569,40.7805,41.9209,40.4296,462384470.0
2023-06-26,NVDA,40.6136,42.4228,42.7446,40.0818,594591669.0
2023-06-23,NVDA,42.1898,42.4448,42.7896,41.9959,358302391.0
2023-06-22,NVDA,43.0055,42.2338,43.4058,42.2148,417927031.0
2023-06-21,NVDA,43.0255,43.4813,43.5953,42.0608,551853270.0
2023-06-20,NVDA,43.7881,42.9785,43.97,42.6547,451357878.0
2023-06-16,NVDA,42.6726,43.4303,43.7012,42.6413,656007021.0
2023-06-15,NVDA,42.6338,42.5828,43.2693,42.1278,568880124.0
2023-06-14,NVDA,42.9775,40.8054,42.9805,40.5336,740801100.0
2023-06-13,NVDA,41.0034,40.1678,41.0824,39.7219,613486481.0
2023-06-12,NVDA,39.464,39.1823,39.512,38.6004,389850214.0
2023-06-09,NVDA,38.7524,39.0194,39.6929,38.5494,427911601.0
2023-06-08,NVDA,38.4924,37.7069,38.8464,37.4879,417962017.0
2023-06-07,NVDA,37.4579,38.8974,39.481,37.3389,512230274.0
2023-06-06,NVDA,38.6324,38.8084,39.1383,38.1268,388945824.0
2023-06-05,NVDA,39.1493,38.8874,39.5429,38.6854,396314599.0
2023-06-02,NVDA,39.3051,40.0747,40.4774,39.0364,483000292.0
2023-06-01,NVDA,39.7478,38.4674,40.0277,38.3186,636227396.0
2023-05-31,NVDA,37.813,39.4659,40.2726,37.801,1003139055.0
2023-05-30,NVDA,40.0886,40.5724,41.9146,39.9267,923915819.0
2023-05-26,NVDA,38.9244,37.869,39.1483,37.529,714794977.0
2023-05-25,NVDA,37.959,38.5014,39.4579,36.6147,1544771272.0
2023-05-24,NVDA,30.521,30.1931,30.59,29.7894,721820641.0
2023-05-23,NVDA,30.671,30.9827,31.2705,30.614,356451841.0
2023-05-22,NVDA,31.1586,30.884,31.5023,30.663,372207029.0
2023-05-19,NVDA,31.2465,31.5183,31.5623,30.8989,474171814.0
2023-05-18,NVDA,31.6603,30.3931,31.8103,30.3031,749142362.0
2023-05-17,NVDA,30.1611,29.5676,30.1821,29.4137,432776512.0
2023-05-16,NVDA,29.1967,28.8248,29.8532,28.8158,449655446.0
2023-05-15,NVDA,28.9368,28.4927,28.9528,28.1364,294089709.0
2023-05-12,NVDA,28.3243,28.5131,28.7638,28.0304,274375106.0
2023-05-11,NVDA,28.5621,28.8798,28.9338,28.2304,322328601.0
2023-05-10,NVDA,28.8688,28.9888,29.0967,28.4455,369555862.0
2023-05-09,NVDA,28.5551,28.8828,28.9568,28.4343,315044973.0
2023-05-08,NVDA,29.1347,28.5062,29.2037,28.3343,345171197.0
2023-05-05,NVDA,28.6639,27.81,28.7389,27.7155,361695583.0
2023-05-04,NVDA,27.5465,27.6355,27.8435,27.2249,322029815.0
2023-05-03,NVDA,27.7865,27.8245,28.3513,27.4567,383601106.0
2023-05-02,NVDA,28.1944,28.6639,28.8198,28.0674,402954058.0
2023-05-01,NVDA,28.8938,27.8245,29.0421,27.7645,570646441.0
2023-04-28,NVDA,27.7335,27.2099,27.7425,27.0564,292379026.0
2023-04-27,NVDA,27.2109,27.3478,27.4796,26.6103,377371426.0
2023-04-26,NVDA,26.9409,26.9869,27.3148,26.6902,406563309.0
2023-04-25,NVDA,26.2264,27.0629,27.2319,26.2104,378738157.0
2023-04-24,NVDA,27.0269,26.9979,27.3508,26.6562,339470981.0
2023-04-21,NVDA,27.1039,26.9369,27.1679,26.7071,345295136.0
2023-04-20,NVDA,27.0889,27.6555,28.0144,26.9849,427951674.0
2023-04-19,NVDA,27.9154,27.3458,27.9844,27.2169,358860333.0
2023-04-18,NVDA,27.6515,27.5181,28.0944,27.3418,605148672.0
2023-04-17,NVDA,26.9869,26.5508,26.9909,26.4184,321650493.0
2023-04-14,NVDA,26.743,26.4893,26.8679,26.2054,395880677.0
2023-04-13,NVDA,26.4483,26.7191,26.8718,26.3143,353812391.0
2023-04-12,NVDA,26.4803,27.3548,27.4526,26.4328,446507702.0
2023-04-11,NVDA,27.1539,27.708,27.7745,27.1109,314553409.0
2023-04-10,NVDA,27.5635,26.808,27.6055,26.6541,395498885.0
2023-04-06,NVDA,27.0219,26.5692,27.0649,26.4123,397875999.0
2023-04-05,NVDA,26.8659,26.814,26.9829,26.3803,515301818.0
2023-04-04,NVDA,27.4377,27.9504,27.9844,27.2919,368796989.0
2023-04-03,NVDA,27.9494,27.4936,27.9844,27.3208,398937851.0
2023-03-31,NVDA,27.7615,27.1249,27.8188,27.0899,434174651.0
2023-03-30,NVDA,27.3678,27.2139,27.4836,27.0869,364718927.0
2023-03-29,NVDA,26.9689,26.81,27.0629,26.5822,393913321.0
2023-03-28,NVDA,26.3953,26.4323,26.4983,25.8356,356302278.0
2023-03-27,NVDA,26.5163,26.822,26.9849,26.3503,361226982.0
2023-03-24,NVDA,26.764,27.0159,27.1519,26.3403,455667925.0
2023-03-23,NVDA,27.1759,27.1004,27.4836,26.6751,565203638.0
2023-03-22,NVDA,26.4533,26.4103,27.5735,26.2224,797739536.0
2023-03-21,NVDA,26.1844,26.1655,26.3773,25.3669,547712894.0
2023-03-20,NVDA,25.8856,25.6006,26.0096,25.1158,432988410.0
2023-03-17,NVDA,25.7106,25.9676,26.3843,25.6536,849019554.0
2023-03-16,NVDA,25.5268,24.0135,25.5738,23.8807,585272319.0
2023-03-15,NVDA,24.2145,23.7477,24.2725,23.347,524778097.0
2023-03-14,NVDA,24.0495,23.483,24.2055,23.447,475174853.0
2023-03-13,NVDA,22.9531,22.7392,23.2851,22.2847,422125489.0
2023-03-10,NVDA,22.9521,23.396,23.614,22.7132,475130348.0
2023-03-09,NVDA,23.423,24.1615,24.4405,23.3698,501536399.0
2023-03-08,NVDA,24.1675,23.474,24.1865,23.4105,513859664.0
2023-03-07,NVDA,23.2751,23.587,24.1115,23.2281,515441035.0
2023-03-06,NVDA,23.537,23.8736,24.2304,23.47,437747400.0
2023-03-03,NVDA,23.8726,23.3031,23.8826,23.1132,412693259.0
2023-03-02,NVDA,23.2971,22.4717,23.3634,22.4158,390358376.0
2023-03-01,NVDA,22.6814,23.1752,23.2387,22.4917,460360225.0
2023-02-28,NVDA,23.1992,23.355,23.8077,23.1892,456294450.0
2023-02-27,NVDA,23.484,23.653,23.8626,23.437,453323161.0
2023-02-24,NVDA,23.2691,23.2082,23.457,22.9302,590144847.0
2023-02-23,NVDA,23.647,23.423,23.8706,23.0082,1118808599.0
2023-02-22,NVDA,20.739,20.692,21.0886,20.4061,513557591.0
2023-02-21,NVDA,20.64,20.9848,21.4781,20.603,410312779.0
2023-02-17,NVDA,21.3724,21.6153,21.7242,20.9598,466226509.0
2023-02-16,NVDA,21.9861,22.117,22.5335,21.9109,412325972.0
2023-02-15,NVDA,22.7473,22.5325,22.8382,22.09,421494616.0
2023-02-14,NVDA,22.9542,21.5623,23.032,21.3504,675964814.0
2023-02-13,NVDA,21.7721,21.5223,22.0321,20.9468,475264058.0
2023-02-10,NVDA,21.2495,21.6742,22.0617,20.7959,551137335.0
2023-02-09,NVDA,22.3209,22.5895,23.0032,22.104,524256828.0
2023-02-08,NVDA,22.1889,22.3708,22.8612,21.9921,560058289.0
2023-02-07,NVDA,22.157,21.3664,22.2429,21.1346,664632688.0
2023-02-06,NVDA,21.0736,20.7909,21.5543,20.7709,452526001.0
2023-02-03,NVDA,21.0846,20.9848,21.7292,20.7739,429678255.0
2023-02-02,NVDA,21.6932,20.9848,21.9331,20.685,564686233.0
2023-02-01,NVDA,20.9278,19.6768,21.1766,19.5968,660957446.0
2023-01-31,NVDA,19.5229,19.1555,19.6728,18.9361,498378819.0
2023-01-30,NVDA,19.148,19.9355,20.1253,19.136,488966547.0
2023-01-27,NVDA,20.3501,19.4479,20.613,19.3909,542536314.0
2023-01-26,NVDA,19.7877,19.6868,20.1513,19.264,489891490.0
2023-01-25,NVDA,19.3089,18.8986,19.3559,18.5665,449864086.0
2023-01-24,NVDA,19.251,18.8133,19.4809,18.8063,496565020.0
2023-01-23,NVDA,19.179,18.0509,19.231,17.8046,655639131.0
2023-01-20,NVDA,17.8261,16.9985,17.8431,16.8127,565378056.0
2023-01-19,NVDA,16.7528,17.0235,17.1845,16.7188,453261045.0
2023-01-18,NVDA,17.3644,17.6542,17.8601,17.2695,439943316.0
2023-01-17,NVDA,17.6891,16.8867,17.7151,16.8867,511473917.0
2023-01-13,NVDA,16.8867,16.2662,16.9096,16.1533,447612400.0
2023-01-12,NVDA,16.4989,16.0883,16.6249,15.4807,551810134.0
2023-01-11,NVDA,15.9893,15.828,16.0163,15.5517,353541896.0
2023-01-10,NVDA,15.8975,15.4957,15.9504,15.4607,384380641.0
2023-01-09,NVDA,15.6166,15.2728,16.0443,15.1301,504597318.0
2023-01-06,NVDA,14.8483,14.4634,14.9992,14.0236,405338233.0
2023-01-05,NVDA,14.2545,14.4804,14.5534,14.1375,389451176.0
2023-01-04,NVDA,14.7383,14.5564,14.8423,14.2305,431637329.0
2023-01-03,NVDA,14.3045,14.8403,14.9852,14.0856,401568453.0
2022-12-30,NVDA,14.6034,14.3235,14.6183,14.2225,310715668.0
2022-12-29,NVDA,14.5924,14.3915,14.6723,14.2165,355181398.0
2022-12-28,NVDA,14.0256,13.9169,14.2515,13.8739,351321802.0
2022-12-27,NVDA,14.1106,15.0631,15.0891,14.0456,465240412.0
2022-12-23,NVDA,15.195,15.185,15.3278,14.8723,349579716.0
2022-12-22,NVDA,15.3278,16.0818,16.1263,14.8713,565456263.0
2022-12-21,NVDA,16.489,16.1023,16.6149,16.0903,325261791.0
2022-12-20,NVDA,16.0733,16.0523,16.2982,15.8405,403553106.0
2022-12-19,NVDA,16.2422,16.5599,16.5969,16.1333,354296284.0
2022-12-16,NVDA,16.5589,16.8519,17.0285,16.3981,478579778.0
2022-12-15,NVDA,16.9396,17.1335,17.3075,16.6879,478890174.0
2022-12-14,NVDA,17.6611,17.9739,18.2386,17.4074,497249518.0
2022-12-13,NVDA,18.0589,18.5176,18.7764,17.6981,657066338.0
2022-12-12,NVDA,17.5224,17.0245,17.5254,16.7847,457660443.0
2022-12-09,NVDA,16.9885,17.1475,17.5704,16.9625,465676660.0
2022-12-08,NVDA,17.1565,16.2612,17.1665,15.9474,515830463.0
2022-12-07,NVDA,16.1083,15.7606,16.1743,15.6556,372658441.0
2022-12-06,NVDA,15.9754,16.5179,16.5609,15.8075,352950806.0
2022-12-05,NVDA,16.5979,16.6669,16.9825,16.46,352511387.0
2022-12-02,NVDA,16.8637,16.6469,16.9202,16.4331,371658714.0
2022-12-01,NVDA,17.1225,16.9865,17.2525,16.6229,471319141.0
2022-11-30,NVDA,16.9106,15.6856,16.9176,15.5857,565709397.0
2022-11-29,NVDA,15.6236,15.8115,15.9164,15.5047,298677917.0
2022-11-28,NVDA,15.8115,16.0102,16.341,15.7096,304451108.0
2022-11-25,NVDA,16.254,16.302,16.4708,16.1562,168099444.0
2022-11-23,NVDA,16.5027,16.0822,16.5107,16.0322,427661072.0
2022-11-22,NVDA,16.0222,15.3129,16.0418,15.1068,473331079.0
2022-11-21,NVDA,15.3019,15.1322,15.4617,15.0652,405137324.0
2022-11-18,NVDA,15.3938,15.9503,15.9862,15.1052,492555546.0
2022-11-17,NVDA,15.6616,15.6996,16.25,15.5197,711592642.0
